Game Of Thrones
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
CavalryUnit,Jamie Lannister ,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
RangedUnit,Cersei Lannister,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
SupportUnit,Talisa Maegyr,100
CommanderUnit,Jon Snow,180
